totalId:ID,name,:LABEL
278583,11.29亿元,总授信额度
278584,134.53亿元,总授信额度
278585,0.30亿元,总授信额度
278586,1.30亿元,总授信额度
278587,82.95亿元,总授信额度
278588,28.10亿元,总授信额度
278589,196.00亿元,总授信额度
278590,0.30亿元,总授信额度
278591,844.00亿元,总授信额度
278592,0.48亿元,总授信额度
278593,256.64亿元,总授信额度
278594,0.20亿元,总授信额度
278595,0.20亿元,总授信额度
278596,8.00亿元,总授信额度
278597,4.00亿元,总授信额度
278598,7.00亿元,总授信额度
278599,8.50亿元,总授信额度
278600,20.00亿元,总授信额度
278601,20.00亿元,总授信额度
278602,9.70亿元,总授信额度
278603,2.00亿元,总授信额度
278604,2.50亿元,总授信额度
278605,1.50亿元,总授信额度
278606,3.50亿元,总授信额度
278607,50.50亿元,总授信额度
278608,3.00亿元,总授信额度
278609,5.00亿元,总授信额度
278610,1.00亿元,总授信额度
278611,1.00亿元,总授信额度
278612,3.00亿元,总授信额度
278613,1.00亿元,总授信额度
278614,3.00亿元,总授信额度
278615,28.00亿元,总授信额度
278616,1.00亿元,总授信额度
278617,1.20亿元,总授信额度
278618,3.00亿元,总授信额度
278619,187.40亿元,总授信额度
278620,4.30亿元,总授信额度
278621,174.67亿元,总授信额度
278622,0.50亿元,总授信额度
278623,29.00亿元,总授信额度
278624,32.70亿元,总授信额度
278625,3.00亿元,总授信额度
278626,4.00亿元,总授信额度
278627,20.00亿元,总授信额度
278628,6.00亿元,总授信额度
278629,5.50亿元,总授信额度
278630,38.00亿元,总授信额度
278631,11.30亿元,总授信额度
278632,4.00亿元,总授信额度
278633,20.00亿元,总授信额度
278634,7.50亿元,总授信额度
278635,29.00亿元,总授信额度
278636,15.00亿元,总授信额度
278637,3.00亿元,总授信额度
278638,15.00亿元,总授信额度
278639,80.00亿元,总授信额度
278640,2.10亿元,总授信额度
278641,2.00亿元,总授信额度
278642,6.00亿元,总授信额度
278643,2.00亿元,总授信额度
278644,5.00亿元,总授信额度
278645,35.38亿元,总授信额度
278646,38.00亿元,总授信额度
278647,0.50亿元,总授信额度
278648,14.80亿元,总授信额度
278649,18.00亿元,总授信额度
278650,7.00亿元,总授信额度
278651,5.00亿元,总授信额度
278652,458.78亿元,总授信额度
278653,5.26亿元,总授信额度
278654,1.50亿元,总授信额度
278655,4.50亿元,总授信额度
278656,42.91亿元,总授信额度
278657,16.30亿元,总授信额度
278658,5.00亿元,总授信额度
278659,4.00亿元,总授信额度
278660,0.50亿元,总授信额度
278661,6.00亿元,总授信额度
278662,2.30亿元,总授信额度
278663,6.30亿元,总授信额度
278664,94.57亿元,总授信额度
278665,2.10亿元,总授信额度
278666,40.00亿元,总授信额度
278667,20.00亿元,总授信额度
278668,10.00亿元,总授信额度
278669,20.00亿元,总授信额度
278670,10.00亿元,总授信额度
278671,20.00亿元,总授信额度
278672,5.50亿元,总授信额度
278673,2.00亿元,总授信额度
278674,3.00亿元,总授信额度
278675,1.00亿元,总授信额度
278676,11.00亿元,总授信额度
278677,0.80亿元,总授信额度
278678,1.20亿元,总授信额度
278679,144.50亿元,总授信额度
278680,100.00亿元,总授信额度
278681,18.80亿元,总授信额度
278682,28.68亿元,总授信额度
278683,105.00亿元,总授信额度
278684,23.40亿元,总授信额度
278685,10.00亿元,总授信额度
278686,47.39亿元,总授信额度
278687,18.07亿元,总授信额度
278688,3.00亿元,总授信额度
278689,1.20亿元,总授信额度
278690,1.50亿元,总授信额度
278691,1.00亿元,总授信额度
278692,1.40亿元,总授信额度
278693,2.25亿元,总授信额度
278694,2.85亿元,总授信额度
278695,1.00亿元,总授信额度
278696,1.00亿元,总授信额度
278697,2.00亿元,总授信额度
278698,17.20亿元,总授信额度
278699,4.63亿元,总授信额度
278700,82.70亿元,总授信额度
278701,85.74亿元,总授信额度
278702,175.25亿元,总授信额度
278703,127.80亿元,总授信额度
278704,20.00亿元,总授信额度
278705,20.00亿元,总授信额度
278706,30.00亿元,总授信额度
278707,13.20亿元,总授信额度
278708,4.40亿元,总授信额度
278709,7.04亿元,总授信额度
278710,4.40亿元,总授信额度
278711,0.20亿元,总授信额度
278712,28.40亿元,总授信额度
278713,2.64亿元,总授信额度
278714,2.64亿元,总授信额度
278715,657.91亿元,总授信额度
278716,8.00亿元,总授信额度
278717,129.79亿元,总授信额度
278718,5.74亿元,总授信额度
278719,1.95亿元,总授信额度
278720,18.90亿元,总授信额度
278721,12.50亿元,总授信额度
278722,9.80亿元,总授信额度
278723,3.00亿元,总授信额度
278724,0.04亿元,总授信额度
278725,3.00亿元,总授信额度
278726,2.00亿元,总授信额度
278727,2.00亿元,总授信额度
278728,5.00亿元,总授信额度
278729,5.50亿元,总授信额度
278730,13.00亿元,总授信额度
278731,8.00亿元,总授信额度
278732,0.50亿元,总授信额度
278733,5.00亿元,总授信额度
278734,0.28亿元,总授信额度
278735,96.21亿元,总授信额度
278736,5.00亿元,总授信额度
278737,39.80亿元,总授信额度
278738,1.80亿元,总授信额度
278739,140.80亿元,总授信额度
278740,158.50亿元,总授信额度
278741,47.00亿元,总授信额度
278742,0.50亿元,总授信额度
278743,1000.00亿元,总授信额度
278744,1000.00亿元,总授信额度
278745,1000.00亿元,总授信额度
278746,800.00亿元,总授信额度
278747,206.55亿元,总授信额度
278748,203.00亿元,总授信额度
278749,200.00亿元,总授信额度
278750,187.37亿元,总授信额度
278751,150.00亿元,总授信额度
278752,95.79亿元,总授信额度
278753,95.29亿元,总授信额度
278754,81.00亿元,总授信额度
278755,278.16亿元,总授信额度
278756,5297.16亿元,总授信额度
278757,104.23亿元,总授信额度
278758,32.79亿元,总授信额度
278759,86.44亿元,总授信额度
278760,5.00亿元,总授信额度
278761,39.55亿元,总授信额度
278762,2.00亿元,总授信额度
278763,18.50亿元,总授信额度
278764,496.24亿元,总授信额度
278765,12.00亿元,总授信额度
278766,895.21亿元,总授信额度
278767,45.85亿元,总授信额度
278768,3.80亿元,总授信额度
278769,2.70亿元,总授信额度
278770,2.50亿元,总授信额度
278771,51.55亿元,总授信额度
278772,39.07亿元,总授信额度
278773,46.00亿元,总授信额度
278774,19.70亿元,总授信额度
278775,0.50亿元,总授信额度
278776,1.00亿元,总授信额度
278777,1.07亿元,总授信额度
278778,19.60亿元,总授信额度
278779,0.60亿元,总授信额度
278780,6.10亿元,总授信额度
278781,25.40亿元,总授信额度
278782,12.75亿元,总授信额度
278783,10.00亿元,总授信额度
278784,12.50亿元,总授信额度
278785,49.61亿元,总授信额度
278786,7.40亿元,总授信额度
278787,39.05亿元,总授信额度
278788,60.50亿元,总授信额度
278789,14.85亿元,总授信额度
278790,34.70亿元,总授信额度
278791,13.65亿元,总授信额度
278792,4.00亿元,总授信额度
278793,2.50亿元,总授信额度
278794,12.65亿元,总授信额度
278795,18.00亿元,总授信额度
278796,7.38亿元,总授信额度
278797,6.00亿元,总授信额度
278798,2.00亿元,总授信额度
278799,6.95亿元,总授信额度
278800,13.22亿元,总授信额度
278801,4.00亿元,总授信额度
278802,0.90亿元,总授信额度
278803,1.00亿元,总授信额度
278804,10.00亿元,总授信额度
278805,2.70亿元,总授信额度
278806,2.00亿元,总授信额度
278807,468.28亿元,总授信额度
278808,4.49亿元,总授信额度
278809,71.83亿元,总授信额度
278810,39.84亿元,总授信额度
278811,2.93亿元,总授信额度
278812,1123.10亿元,总授信额度
278813,91.00亿元,总授信额度
278814,0.30亿元,总授信额度
278815,1.80亿元,总授信额度
278816,1.50亿元,总授信额度
278817,13.60亿元,总授信额度
278818,6.90亿元,总授信额度
278819,32.00亿元,总授信额度
278820,1.50亿元,总授信额度
278821,17.60亿元,总授信额度
278822,4.50亿元,总授信额度
278823,24.30亿元,总授信额度
278824,4.80亿元,总授信额度
278825,4.59亿元,总授信额度
278826,1.00亿元,总授信额度
278827,12.42亿元,总授信额度
278828,7.00亿元,总授信额度
278829,0.60亿元,总授信额度
278830,15.45亿元,总授信额度
278831,9.00亿元,总授信额度
278832,7.00亿元,总授信额度
278833,2.00亿元,总授信额度
278834,1.00亿元,总授信额度
278835,4.50亿元,总授信额度
278836,4.50亿元,总授信额度
278837,4.00亿元,总授信额度
278838,7.00亿元,总授信额度
278839,5.30亿元,总授信额度
278840,2.93亿元,总授信额度
278841,1.50亿元,总授信额度
278842,11.50亿元,总授信额度
278843,0.15亿元,总授信额度
278844,0.20亿元,总授信额度
278845,0.45亿元,总授信额度
278846,1.50亿元,总授信额度
278847,0.50亿元,总授信额度
278848,0.30亿元,总授信额度
278849,0.20亿元,总授信额度
278850,0.15亿元,总授信额度
278851,209.94亿元,总授信额度
278852,2.80亿元,总授信额度
278853,147.74亿元,总授信额度
278854,36.23亿元,总授信额度
278855,39.31亿元,总授信额度
278856,4.00亿元,总授信额度
278857,2.00亿元,总授信额度
278858,6.90亿元,总授信额度
278859,0.74亿元,总授信额度
278860,7.54亿元,总授信额度
278861,8.74亿元,总授信额度
278862,4.87亿元,总授信额度
278863,3.50亿元,总授信额度
278864,5.93亿元,总授信额度
278865,6.30亿元,总授信额度
278866,1.36亿元,总授信额度
278867,3.00亿元,总授信额度
278868,3.50亿元,总授信额度
278869,1.08亿元,总授信额度
278870,53.44亿元,总授信额度
278871,21.65亿元,总授信额度
278872,87.62亿元,总授信额度
278873,12.68亿元,总授信额度
278874,14.93亿元,总授信额度
278875,4.50亿元,总授信额度
278876,1.00亿元,总授信额度
278877,129.59亿元,总授信额度
278878,102.66亿元,总授信额度
278879,31.73亿元,总授信额度
278880,23.28亿元,总授信额度
278881,16.00亿元,总授信额度
278882,12.64亿元,总授信额度
278883,7.00亿元,总授信额度
278884,2.49亿元,总授信额度
278885,13.00亿元,总授信额度
278886,7.00亿元,总授信额度
278887,7.35亿元,总授信额度
278888,5.00亿元,总授信额度
278889,1.88亿元,总授信额度
278890,15.00亿元,总授信额度
278891,7.00亿元,总授信额度
278892,1.00亿元,总授信额度
278893,3.50亿元,总授信额度
278894,4.00亿元,总授信额度
278895,3.00亿元,总授信额度
278896,3.00亿元,总授信额度
278897,10.00亿元,总授信额度
278898,2.00亿元,总授信额度
278899,2.00亿元,总授信额度
278900,2.00亿元,总授信额度
278901,7.00亿元,总授信额度
278902,0.19亿元,总授信额度
278903,132.05亿元,总授信额度
278904,35.99亿元,总授信额度
278905,11.10亿元,总授信额度
278906,33.96亿元,总授信额度
278907,37.33亿元,总授信额度
278908,304.08亿元,总授信额度
278909,50.00亿元,总授信额度
278910,50.00亿元,总授信额度
278911,59.30亿元,总授信额度
278912,40.00亿元,总授信额度
278913,35.00亿元,总授信额度
278914,48.50亿元,总授信额度
278915,29.60亿元,总授信额度
278916,15.00亿元,总授信额度
278917,45.00亿元,总授信额度
278918,20.00亿元,总授信额度
278919,10.00亿元,总授信额度
278920,30.00亿元,总授信额度
278921,432.40亿元,总授信额度
278922,100.00亿元,总授信额度
278923,15.00亿元,总授信额度
278924,14.00亿元,总授信额度
278925,10.19亿元,总授信额度
278926,10.00亿元,总授信额度
278927,9.00亿元,总授信额度
278928,8.80亿元,总授信额度
278929,7.25亿元,总授信额度
278930,6.90亿元,总授信额度
278931,5.00亿元,总授信额度
278932,4.50亿元,总授信额度
278933,4.00亿元,总授信额度
278934,3.00亿元,总授信额度
278935,2.99亿元,总授信额度
278936,2.80亿元,总授信额度
278937,2.30亿元,总授信额度
278938,2.00亿元,总授信额度
278939,2.00亿元,总授信额度
278940,2.00亿元,总授信额度
278941,2.00亿元,总授信额度
278942,2.00亿元,总授信额度
278943,1.90亿元,总授信额度
278944,1.50亿元,总授信额度
278945,1.00亿元,总授信额度
278946,0.80亿元,总授信额度
278947,0.50亿元,总授信额度
278948,0.18亿元,总授信额度
278949,221.60亿元,总授信额度
278950,9.83亿元,总授信额度
278951,142.01亿元,总授信额度
278952,96.76亿元,总授信额度
278953,9.20亿元,总授信额度
278954,61.79亿元,总授信额度
278955,1.95亿元,总授信额度
278956,0.40亿元,总授信额度
278957,0.50亿元,总授信额度
278958,0.35亿元,总授信额度
278959,0.40亿元,总授信额度
278960,0.45亿元,总授信额度
278961,5.00亿元,总授信额度
278962,1700.00亿元,总授信额度
278963,1000.00亿元,总授信额度
278964,1000.00亿元,总授信额度
278965,1000.00亿元,总授信额度
278966,8415.00亿元,总授信额度
278967,435.21亿元,总授信额度
278968,19.00亿元,总授信额度
278969,3.49亿元,总授信额度
278970,27.51亿元,总授信额度
278971,3.00亿元,总授信额度
278972,2.00亿元,总授信额度
278973,0.80亿元,总授信额度
278974,3.00亿元,总授信额度
278975,3.50亿元,总授信额度
278976,12.78亿元,总授信额度
278977,1.50亿元,总授信额度
278978,1.40亿元,总授信额度
278979,0.77亿元,总授信额度
278980,1.00亿元,总授信额度
278981,2.00亿元,总授信额度
278982,2.59亿元,总授信额度
278983,2.33亿元,总授信额度
278984,0.04亿元,总授信额度
278985,1.30亿元,总授信额度
278986,0.78亿元,总授信额度
278987,37.00亿元,总授信额度
278988,13.20亿元,总授信额度
278989,109.69亿元,总授信额度
278990,5.00亿元,总授信额度
278991,869.48亿元,总授信额度
278992,216.79亿元,总授信额度
278993,215.70亿元,总授信额度
278994,201.79亿元,总授信额度
278995,186.00亿元,总授信额度
278996,79.54亿元,总授信额度
278997,37.00亿元,总授信额度
278998,8.00亿元,总授信额度
278999,20.00亿元,总授信额度
279000,5.00亿元,总授信额度
279001,10.00亿元,总授信额度
279002,1849.29亿元,总授信额度
279003,44.92亿元,总授信额度
279004,0.20亿元,总授信额度
279005,1.50亿元,总授信额度
279006,0.50亿元,总授信额度
279007,55.36亿元,总授信额度
279008,0.75亿元,总授信额度
279009,0.50亿元,总授信额度
279010,2.00亿元,总授信额度
279011,0.80亿元,总授信额度
279012,17.90亿元,总授信额度
279013,1.00亿元,总授信额度
279014,2.00亿元,总授信额度
279015,61.38亿元,总授信额度
279016,31.90亿元,总授信额度
279017,11.00亿元,总授信额度
279018,15.00亿元,总授信额度
279019,9.40亿元,总授信额度
279020,13.83亿元,总授信额度
279021,8.67亿元,总授信额度
279022,2.00亿元,总授信额度
279023,1.00亿元,总授信额度
279024,154.18亿元,总授信额度
279025,0.67亿元,总授信额度
279026,24.97亿元,总授信额度
279027,3.50亿元,总授信额度
279028,5.00亿元,总授信额度
279029,0.28亿元,总授信额度
279030,9.60亿元,总授信额度
279031,2.62亿元,总授信额度
279032,1.64亿元,总授信额度
279033,3.00亿元,总授信额度
279034,25.65亿元,总授信额度
279035,45.47亿元,总授信额度
279036,29.67亿元,总授信额度
279037,34.83亿元,总授信额度
279038,324.70亿元,总授信额度
279039,741.85亿元,总授信额度
279040,0.50亿元,总授信额度
279041,3.20亿元,总授信额度
279042,0.30亿元,总授信额度
279043,14.82亿元,总授信额度
279044,3.00亿元,总授信额度
279045,129.40亿元,总授信额度
279046,61.04亿元,总授信额度
279047,8.00亿元,总授信额度
279048,24.80亿元,总授信额度
279049,10.00亿元,总授信额度
279050,26.50亿元,总授信额度
279051,9.80亿元,总授信额度
279052,11.00亿元,总授信额度
279053,18.60亿元,总授信额度
279054,15.00亿元,总授信额度
279055,10.50亿元,总授信额度
279056,3.50亿元,总授信额度
279057,1.00亿元,总授信额度
279058,5.00亿元,总授信额度
279059,3.00亿元,总授信额度
279060,9.00亿元,总授信额度
279061,155.70亿元,总授信额度
279062,0.28亿元,总授信额度
279063,0.50亿元,总授信额度
279064,4.00亿元,总授信额度
279065,16.00亿元,总授信额度
279066,4.00亿元,总授信额度
279067,1.00亿元,总授信额度
279068,20.00亿元,总授信额度
279069,4.00亿元,总授信额度
279070,23.90亿元,总授信额度
279071,1.60亿元,总授信额度
279072,4.90亿元,总授信额度
279073,5.00亿元,总授信额度
279074,13.40亿元,总授信额度
279075,0.40亿元,总授信额度
279076,3.10亿元,总授信额度
279077,4.00亿元,总授信额度
279078,2.00亿元,总授信额度
279079,1.60亿元,总授信额度
279080,1.00亿元,总授信额度
279081,30.00亿元,总授信额度
279082,8.00亿元,总授信额度
279083,33.00亿元,总授信额度
279084,1.00亿元,总授信额度
279085,181.90亿元,总授信额度
279086,150.76亿元,总授信额度
279087,3.60亿元,总授信额度
279088,37.11亿元,总授信额度
279089,135.59亿元,总授信额度
279090,8.92亿元,总授信额度
279091,9.00亿元,总授信额度
279092,7.00亿元,总授信额度
279093,48.50亿元,总授信额度
279094,2.50亿元,总授信额度
279095,2.34亿元,总授信额度
279096,3.00亿元,总授信额度
279097,12.00亿元,总授信额度
279098,13.50亿元,总授信额度
279099,3.30亿元,总授信额度
279100,1.90亿元,总授信额度
279101,0.50亿元,总授信额度
279102,2.00亿元,总授信额度
279103,3.74亿元,总授信额度
279104,10.43亿元,总授信额度
279105,1.47亿元,总授信额度
279106,7.38亿元,总授信额度
279107,5.00亿元,总授信额度
279108,7.00亿元,总授信额度
279109,5.00亿元,总授信额度
279110,4.00亿元,总授信额度
279111,0.72亿元,总授信额度
279112,5.00亿元,总授信额度
279113,5.00亿元,总授信额度
279114,4.00亿元,总授信额度
279115,63.94亿元,总授信额度
279116,242.47亿元,总授信额度
279117,0.09亿元,总授信额度
279118,0.10亿元,总授信额度
279119,240.00亿元,总授信额度
279120,10.05亿元,总授信额度
279121,3618.52亿元,总授信额度
279122,396.61亿元,总授信额度
279123,19.00亿元,总授信额度
279124,6.75亿元,总授信额度
279125,9.00亿元,总授信额度
279126,4.60亿元,总授信额度
279127,7.00亿元,总授信额度
279128,7.00亿元,总授信额度
279129,7.00亿元,总授信额度
279130,2.00亿元,总授信额度
279131,13.00亿元,总授信额度
279132,49.60亿元,总授信额度
279133,61.30亿元,总授信额度
279134,5.50亿元,总授信额度
279135,2.00亿元,总授信额度
279136,3566.00亿元,总授信额度
279137,10.00亿元,总授信额度
279138,1.57亿元,总授信额度
279139,1.90亿元,总授信额度
279140,4.00亿元,总授信额度
279141,3.60亿元,总授信额度
279142,7.00亿元,总授信额度
279143,0.45亿元,总授信额度
279144,2.70亿元,总授信额度
279145,1.40亿元,总授信额度
279146,4.50亿元,总授信额度
279147,37.12亿元,总授信额度
279148,10.00亿元,总授信额度
279149,29.30亿元,总授信额度
279150,9.00亿元,总授信额度
279151,38.00亿元,总授信额度
279152,210.95亿元,总授信额度
279153,34.04亿元,总授信额度
279154,18.00亿元,总授信额度
279155,316.00亿元,总授信额度
279156,0.50亿元,总授信额度
279157,3.50亿元,总授信额度
279158,2.00亿元,总授信额度
279159,4.00亿元,总授信额度
279160,3.80亿元,总授信额度
279161,1.60亿元,总授信额度
279162,2.60亿元,总授信额度
279163,2.50亿元,总授信额度
279164,2.00亿元,总授信额度
279165,687.79亿元,总授信额度
279166,1588.97亿元,总授信额度
279167,6.72亿元,总授信额度
279168,8.00亿元,总授信额度
279169,0.30亿元,总授信额度
279170,27.42亿元,总授信额度
279171,2.00亿元,总授信额度
279172,16.36亿元,总授信额度
279173,1.50亿元,总授信额度
279174,29.90亿元,总授信额度
279175,0.30亿元,总授信额度
279176,1.80亿元,总授信额度
279177,2.80亿元,总授信额度
279178,0.40亿元,总授信额度
279179,5.10亿元,总授信额度
279180,98.75亿元,总授信额度
279181,193.82亿元,总授信额度
279182,1.58亿元,总授信额度
279183,0.06亿元,总授信额度
279184,3.70亿元,总授信额度
279185,1.89亿元,总授信额度
279186,2.05亿元,总授信额度
279187,2.90亿元,总授信额度
279188,6.50亿元,总授信额度
279189,0.30亿元,总授信额度
279190,5.40亿元,总授信额度
279191,1.80亿元,总授信额度
279192,7.00亿元,总授信额度
279193,1.00亿元,总授信额度
279194,4.00亿元,总授信额度
279195,2.00亿元,总授信额度
279196,40.18亿元,总授信额度
279197,7.50亿元,总授信额度
279198,1.20亿元,总授信额度
279199,6.30亿元,总授信额度
279200,24.28亿元,总授信额度
279201,2.50亿元,总授信额度
279202,0.80亿元,总授信额度
279203,338.00亿元,总授信额度
279204,1.00亿元,总授信额度
279205,1.20亿元,总授信额度
279206,12.80亿元,总授信额度
279207,0.85亿元,总授信额度
279208,59.27亿元,总授信额度
279209,12.35亿元,总授信额度
279210,3.55亿元,总授信额度
279211,26.88亿元,总授信额度
279212,1.00亿元,总授信额度
279213,1.00亿元,总授信额度
279214,1.20亿元,总授信额度
279215,8.28亿元,总授信额度
279216,1.50亿元,总授信额度
279217,0.60亿元,总授信额度
279218,16.24亿元,总授信额度
279219,3.90亿元,总授信额度
279220,6.20亿元,总授信额度
279221,12.50亿元,总授信额度
279222,6.00亿元,总授信额度
279223,12.00亿元,总授信额度
279224,1.20亿元,总授信额度
279225,7.35亿元,总授信额度
279226,4.20亿元,总授信额度
279227,3.30亿元,总授信额度
279228,0.50亿元,总授信额度
279229,4.00亿元,总授信额度
279230,1.10亿元,总授信额度
279231,10.10亿元,总授信额度
279232,6.30亿元,总授信额度
279233,4.30亿元,总授信额度
279234,1.40亿元,总授信额度
279235,18.60亿元,总授信额度
279236,9.10亿元,总授信额度
279237,0.04亿元,总授信额度
279238,0.40亿元,总授信额度
279239,185.10亿元,总授信额度
279240,6.12亿元,总授信额度
279241,50.10亿元,总授信额度
279242,70.00亿元,总授信额度
279243,24.30亿元,总授信额度
279244,58.00亿元,总授信额度
279245,10.00亿元,总授信额度
279246,38.00亿元,总授信额度
279247,13.00亿元,总授信额度
279248,13.00亿元,总授信额度
279249,187.64亿元,总授信额度
279250,13.00亿元,总授信额度
279251,10.00亿元,总授信额度
279252,8.00亿元,总授信额度
279253,5.00亿元,总授信额度
279254,5.00亿元,总授信额度
279255,30.50亿元,总授信额度
279256,10.00亿元,总授信额度
279257,19.50亿元,总授信额度
279258,50.00亿元,总授信额度
279259,10.00亿元,总授信额度
279260,5.00亿元,总授信额度
279261,10.00亿元,总授信额度
279262,30.00亿元,总授信额度
279263,40.00亿元,总授信额度
279264,5.00亿元,总授信额度
279265,664.94亿元,总授信额度
279266,7.30亿元,总授信额度
279267,0.20亿元,总授信额度
279268,0.15亿元,总授信额度
279269,0.06亿元,总授信额度
279270,75.98亿元,总授信额度
279271,1.00亿元,总授信额度
279272,110.52亿元,总授信额度
279273,2018.50亿元,总授信额度
279274,1.10亿元,总授信额度
279275,11.20亿元,总授信额度
279276,1.66亿元,总授信额度
279277,1.10亿元,总授信额度
279278,0.90亿元,总授信额度
279279,13.95亿元,总授信额度
279280,49.68亿元,总授信额度
279281,50.00亿元,总授信额度
279282,3.50亿元,总授信额度
279283,50.00亿元,总授信额度
279284,10.00亿元,总授信额度
279285,5.00亿元,总授信额度
279286,6.00亿元,总授信额度
279287,7.80亿元,总授信额度
279288,0.12亿元,总授信额度
279289,0.04亿元,总授信额度
279290,0.05亿元,总授信额度
279291,6.00亿元,总授信额度
279292,1.00亿元,总授信额度
279293,1.00亿元,总授信额度
279294,1.00亿元,总授信额度
279295,1.00亿元,总授信额度
279296,3.00亿元,总授信额度
279297,16.60亿元,总授信额度
279298,4.00亿元,总授信额度
279299,1.50亿元,总授信额度
279300,1.80亿元,总授信额度
279301,8.66亿元,总授信额度
279302,3.15亿元,总授信额度
279303,2.65亿元,总授信额度
279304,1.35亿元,总授信额度
279305,2.00亿元,总授信额度
279306,2.00亿元,总授信额度
279307,7.00亿元,总授信额度
279308,5.50亿元,总授信额度
279309,4.80亿元,总授信额度
279310,0.90亿元,总授信额度
279311,0.90亿元,总授信额度
279312,2.85亿元,总授信额度
279313,1.00亿元,总授信额度
279314,3.00亿元,总授信额度
279315,10.00亿元,总授信额度
279316,10.00亿元,总授信额度
279317,73.06亿元,总授信额度
279318,6.60亿元,总授信额度
279319,45.20亿元,总授信额度
279320,15.00亿元,总授信额度
279321,293.00亿元,总授信额度
279322,5.56亿元,总授信额度
279323,2.20亿元,总授信额度
279324,3.20亿元,总授信额度
279325,2.00亿元,总授信额度
279326,2.45亿元,总授信额度
279327,2.20亿元,总授信额度
279328,2.44亿元,总授信额度
279329,2.40亿元,总授信额度
279330,4.00亿元,总授信额度
279331,3.00亿元,总授信额度
279332,2.00亿元,总授信额度
279333,1.80亿元,总授信额度
279334,3.00亿元,总授信额度
279335,1.50亿元,总授信额度
279336,2.00亿元,总授信额度
279337,2.00亿元,总授信额度
279338,2.00亿元,总授信额度
279339,2.00亿元,总授信额度
279340,45.75亿元,总授信额度
279341,0.05亿元,总授信额度
279342,123.02亿元,总授信额度
279343,2.00亿元,总授信额度
279344,62.80亿元,总授信额度
279345,37.15亿元,总授信额度
279346,162.40亿元,总授信额度
279347,1.00亿元,总授信额度
279348,2.00亿元,总授信额度
279349,2.00亿元,总授信额度
279350,3.00亿元,总授信额度
279351,2.00亿元,总授信额度
279352,5.80亿元,总授信额度
279353,5.00亿元,总授信额度
279354,3.00亿元,总授信额度
279355,5.00亿元,总授信额度
279356,5.00亿元,总授信额度
279357,5.00亿元,总授信额度
279358,1.00亿元,总授信额度
279359,5.00亿元,总授信额度
279360,13.70亿元,总授信额度
279361,8.00亿元,总授信额度
279362,65.50亿元,总授信额度
279363,30.00亿元,总授信额度
279364,5.30亿元,总授信额度
279365,60.00亿元,总授信额度
279366,150.00亿元,总授信额度
279367,100.00亿元,总授信额度
279368,200.00亿元,总授信额度
279369,100.00亿元,总授信额度
279370,30.00亿元,总授信额度
279371,79.50亿元,总授信额度
279372,75.84亿元,总授信额度
279373,28.00亿元,总授信额度
279374,15.00亿元,总授信额度
279375,1.00亿元,总授信额度
279376,9.00亿元,总授信额度
279377,4.40亿元,总授信额度
279378,15.00亿元,总授信额度
279379,5.05亿元,总授信额度
279380,4.01亿元,总授信额度
279381,8.87亿元,总授信额度
279382,25.92亿元,总授信额度
279383,4.24亿元,总授信额度
279384,9.77亿元,总授信额度
279385,10.00亿元,总授信额度
279386,5.50亿元,总授信额度
279387,3.80亿元,总授信额度
279388,2.00亿元,总授信额度
279389,1.00亿元,总授信额度
279390,2.16亿元,总授信额度
279391,3.10亿元,总授信额度
279392,17.56亿元,总授信额度
279393,351.98亿元,总授信额度
279394,200.00亿元,总授信额度
279395,188.41亿元,总授信额度
279396,135.10亿元,总授信额度
279397,114.19亿元,总授信额度
279398,95.00亿元,总授信额度
279399,60.00亿元,总授信额度
279400,56.00亿元,总授信额度
279401,48.03亿元,总授信额度
279402,48.00亿元,总授信额度
279403,46.60亿元,总授信额度
279404,43.00亿元,总授信额度
279405,33.17亿元,总授信额度
279406,26.00亿元,总授信额度
279407,11.00亿元,总授信额度
279408,6.23亿元,总授信额度
279409,6.00亿元,总授信额度
279410,5.10亿元,总授信额度
279411,5.10亿元,总授信额度
279412,5.00亿元,总授信额度
279413,5.00亿元,总授信额度
279414,2.32亿元,总授信额度
279415,2.00亿元,总授信额度
279416,22.25亿元,总授信额度
279417,1515.48亿元,总授信额度
279418,4.90亿元,总授信额度
279419,137.31亿元,总授信额度
279420,5.00亿元,总授信额度
279421,1.90亿元,总授信额度
279422,97.00亿元,总授信额度
279423,120.00亿元,总授信额度
279424,50.00亿元,总授信额度
279425,116.00亿元,总授信额度
279426,95.00亿元,总授信额度
279427,100.00亿元,总授信额度
279428,40.00亿元,总授信额度
279429,55.00亿元,总授信额度
279430,90.00亿元,总授信额度
279431,150.00亿元,总授信额度
279432,60.00亿元,总授信额度
279433,150.00亿元,总授信额度
279434,50.00亿元,总授信额度
279435,17.00亿元,总授信额度
279436,15.00亿元,总授信额度
279437,93.64亿元,总授信额度
279438,80.00亿元,总授信额度
279439,10.00亿元,总授信额度
279440,2.40亿元,总授信额度
279441,10.00亿元,总授信额度
279442,48.00亿元,总授信额度
279443,5.00亿元,总授信额度
279444,10.00亿元,总授信额度
279445,10.00亿元,总授信额度
279446,35.00亿元,总授信额度
279447,20.00亿元,总授信额度
279448,1529.04亿元,总授信额度
279449,0.83亿元,总授信额度
279450,2.00亿元,总授信额度
279451,0.96亿元,总授信额度
279452,2.00亿元,总授信额度
279453,3.00亿元,总授信额度
279454,6.05亿元,总授信额度
279455,11.00亿元,总授信额度
