bankId:ID,name,:LABEL
256309,广东顺德,合作银行
256310,江苏宜兴农商行,合作银行
256311,"光大银行,浦发银行,中信银行(银团授信)",合作银行
256312,兴业银行金融街支行,合作银行
256313,工行九江分行,合作银行
256314,华夏银行大连分行,合作银行
256315,交通银行大渡口支行,合作银行
256316,建设银行新城支行,合作银行
256317,徐州淮海农商银行,合作银行
256318,招商银行源深支行,合作银行
256319,宜兴工行,合作银行
256320,萧山联合银行,合作银行
256321,云南省农业发展银行,合作银行
256322,江苏长江商业银行股份有限公司,合作银行
256323,工商银行马鞍山市分行,合作银行
256324,建行华茂支行,合作银行
256325,建行喀什分行,合作银行
256326,招商信诺,合作银行
256327,渤海银行、长江证券,合作银行
256328,贵阳农村商业银行改茶支行,合作银行
256329,中国光大银行宜兴支行,合作银行
256330,浙江香叶资产管理有限公司,合作银行
256331,远东宏信融资租赁有限公司,合作银行
256332,上海洛安资产管理有限公司,合作银行
256333,光大金租,合作银行
256334,华融资产管理公司,合作银行
256335,孝义农信社,合作银行
256336,交通银行深圳天安支行,合作银行
256337,胜利农村合作银行淮河路分理处,合作银行
256338,光大银行中山东路支行,合作银行
256339,国元信托有限公司,合作银行
256340,开发银行山西省分行,合作银行
256341,交通银行山西省分行,合作银行
256342,农行垣曲支行,合作银行
256343,垣曲农商行,合作银行
256344,工行沂源县支行,合作银行
256345,南充商业银行,合作银行
256346,自贡商业银行,合作银行
256347,天津津南村镇银行,合作银行
256348,招行南昌路支行,合作银行
256349,板信银行,合作银行
256350,恒丰银行股份有限公司烟台莱山支行,合作银行
256351,齐鲁银行股份有限公司烟台分行,合作银行
256352,恒生银行股份有限公司济南分行,合作银行
256353,渤海银行股份有限公司天津东丽支行,合作银行
256354,北京银行中关村分行,合作银行
256355,光大银行南内环支行,合作银行
256356,齐商银行淄博新城区分行通济支行,合作银行
256357,建行绍兴分行,合作银行
256358,富国资产管理(上海)有限公司,合作银行
256359,天风证券股份有限公司,合作银行
256360,农行莲前支行,合作银行
256361,中国农业银行雨花台支行,合作银行
256362,深国投,合作银行
256363,中信银行-中信建投,合作银行
256364,南京银行仪征支行,合作银行
256365,"农业银行,江苏银行(银团)",合作银行
256366,"盘城紫金农商行,溧水农商行(银团)",合作银行
256367,太平洋保险债券,合作银行
256368,湖北宜都农村商业银行股份有限公司,合作银行
256369,兴业银行股份有限公司宜昌分行,合作银行
256370,中国农业银行股份有限公司宜都市营业部,合作银行
256371,中国农业发展银行宜都市支行,合作银行
256372,中国工商银行股份有限公司宜都支行,合作银行
256373,武汉农村商业银行股份有限公司宜昌分行营业部,合作银行
256374,中国银行股份有限公司宜都支行,合作银行
256375,广发银行股份有限公司宜昌分行营业部,合作银行
256376,宁波银行绍兴支行,合作银行
256377,招商银行绍兴支行,合作银行
256378,农行银行上虞支行,合作银行
256379,交通银行股份有限公司株洲分行,合作银行
256380,中国农业发展银行股份有限公司株洲市分行,合作银行
256381,华融湘江银行股份有限公司株洲五一支行,合作银行
256382,兴业银行股份有限公司株洲分行,合作银行
256383,中国建设银行股份有限公司株洲城南支行,合作银行
256384,厦门国际银行股份有限公司厦门分行,合作银行
256385,中国农行银行,合作银行
256386,邮储银行安康分行,合作银行
256387,安康农商银行,合作银行
256388,中国农村商行银行,合作银行
256389,招商银行朱雀大街支行,合作银行
256390,日本三井住友银行有限公司,合作银行
256391,长江养老,合作银行
256392,首钢集团财务有限公司,合作银行
256393,民生城东,合作银行
256394,新韩银行青岛城阳支行,合作银行
256395,威海银行临沂分行,合作银行
256396,工行南礼士路支行,合作银行
256397,东京三菱,合作银行
256398,加拿大丰业银行,合作银行
256399,民生银行常熟支行,合作银行
256400,浙农小贷,合作银行
256401,宜宾翠屏农村商业银行股份有限公司,合作银行
256402,中国农业发展银行宜宾市分行,合作银行
256403,成都农村商业银行股份有限公司宜宾分行,合作银行
256404,中国农业银行股份有限公司宜宾翠屏支行,合作银行
256405,天津银行股份有限公司泸州分行,合作银行
256406,宜宾市商业银行股份有限公司翠屏支行,合作银行
256407,宜宾市农村商业银行股份有限公司,合作银行
256408,中国银行沈阳北站支行,合作银行
256409,深圳南洋银行,合作银行
256410,建行兖州支行,合作银行
256411,济宁银行兖州支行,合作银行
256412,开行山东分行,合作银行
256413,广东粤财信托公司,合作银行
256414,法国兴业,合作银行
256415,国泰,合作银行
256416,宜宾财政局,合作银行
256417,招商银行宜昌分行,合作银行
256418,重庆银行贵阳分行,合作银行
256419,其他主要金融机构,合作银行
256420,中国银行宝鸡分行,合作银行
256421,中信银行国际(中国)有限公司,合作银行
256422,兴业银行股份有限公司,合作银行
256423,江苏银行泰州高港支行,合作银行
256424,江苏银行股份有限公司泰州分行,合作银行
256425,合肥科技农村商业银行有限公司,合作银行
256426,平安银行股份有限公司大连分行,合作银行
256427,南昌银行广州分行,合作银行
256428,耀才证券,合作银行
256429,中信银行行,合作银行
256430,长安银行汉中太白路支行,合作银行
256431,山能财务公司,合作银行
256432,东风雪铁金融公司,合作银行
256433,工商银行湛江分行,合作银行
256434,江苏银行南洋支行,合作银行
256435,建行海珠支行,合作银行
256436,中国工商银行高淳支行,合作银行
256437,15通经开债PPN004,合作银行
256438,上海浦东发展银行济南分行,合作银行
256439,交行青岛分行,合作银行
256440,"建行杨浦,农行",合作银行
256441,中国农业银行南盘江支行,合作银行
256442,广发银行经三路支行,合作银行
256443,宁乡县农商银行,合作银行
256444,平安银行昆明春城支行,合作银行
256445,华融湘江银行株洲五一支行,合作银行
256446,华融湘江银行株洲珠江支行,合作银行
256447,农业银行株洲分行,合作银行
256448,兴业银行株洲分行,合作银行
256449,招商银行株洲分行,合作银行
256450,广东省路桥建设发展有限公司广韶分公司,合作银行
256451,华电财务公司,合作银行
256452,长春市债务管理中心,合作银行
256453,工商银行上海分行,合作银行
256454,中行海珠支行,合作银行
256455,兰州银行友谊支行,合作银行
256456,农行安吉支行,合作银行
256457,贵州省农村信用联社,合作银行
256458,武进建信村镇银行,合作银行
256459,南京银行常州分行,合作银行
256460,省信用再担保公司,合作银行
256461,华夏天宁支行,合作银行
256462,光大银行(香港),合作银行
256463,招商银行(离岸部),合作银行
256464,德国商业银行股份有限公司,合作银行
256465,中国农业发展银行黔东南苗族侗族自治州分行,合作银行
256466,桂林村行,合作银行
256467,辽宁商行,合作银行
256468,上海,合作银行
256469,农行绵阳涪城支行,合作银行
256470,Obwaldner Kantonal Bank,合作银行
256471,工行松山湖支行,合作银行
256472,广发银行深圳南山支行,合作银行
256473,华南银行竹科分行,合作银行
256474,建行悉尼分行,合作银行
256475,农行福田支行,合作银行
256476,中行悉尼分行,合作银行
256477,中信银行纽约分行,合作银行
256478,江苏银行开发支行,合作银行
256479,农业银行常熟支行,合作银行
256480,建行清华园支行,合作银行
256481,中国工商银行马鞍山市分行,合作银行
256482,株洲农联社,合作银行
256483,工商银行安宁支行,合作银行
256484,工商银行玉溪牡丹支行,合作银行
256485,广发银行昆明江岸支行,合作银行
256486,红塔银行新平支行,合作银行
256487,华润银行深圳福田支行,合作银行
256488,建设银行安宁支行,合作银行
256489,建设银行股份深圳分行,合作银行
256490,建设银行昆钢支行,合作银行
256491,建设银行玉溪支行,合作银行
256492,进出口行云南省分行,合作银行
256493,农村商业银行六街支行,合作银行
256494,农信社(安宁信用社),合作银行
256495,农信社(新平扬武信用社),合作银行
256496,农信社峨山县联社,合作银行
256497,农信社镇康县联社,合作银行
256498,农业银行安宁支行,合作银行
256499,农业银行红塔支行,合作银行
256500,农业银行新平支行,合作银行
256501,浦发银行安宁支行,合作银行
256502,兴业银行深圳水贝支行,合作银行
256503,中国银行师宗支行,合作银行
256504,光大银团,合作银行
256505,ING银行上海分行,合作银行
256506,交行观山湖支行,合作银行
256507,宁波银行(上海),合作银行
256508,永丰银行(南京),合作银行
256509,农业银行(江西),合作银行
256510,建设银行(江西),合作银行
256511,九江银行(奉新),合作银行
256512,富邦华一(深圳),合作银行
256513,兴业银行(南昌),合作银行
256514,招商银行(东莞),合作银行
256515,兴业银行(宁德),合作银行
256516,招商银行上海吴中路支行,合作银行
256517,农行北京中关村分行,合作银行
256518,江苏银行中关村支行,合作银行
256519,兴业银行总行,合作银行
256520,招商银行武汉分行,合作银行
256521,农业银行三峡分行,合作银行
256522,交通银行宜昌分行,合作银行
256523,工商银行咸宁分行,合作银行
256524,汉口银行咸宁分行,合作银行
256525,浦发银行武汉沿江支行,合作银行
256526,中国银行鄂州分行,合作银行
256527,中国银行襄阳分行,合作银行
256528,工商银行包头昆都仑支行,合作银行
256529,中国银行九原支行,合作银行
256530,兴业长沙分行,合作银行
256531,工行合肥宿州路支行,合作银行
256532,农行芜湖铁山支行,合作银行
256533,中信银行滨海新区分行,合作银行
256534,农行淮南分行,合作银行
256535,农行淮海路支行,合作银行
256536,建设银行临朐支行,合作银行
256537,中国银行临朐支行,合作银行
256538,湖北银行枝江支行,合作银行
256539,河北银行邯郸分行,合作银行
256540,工商银行张江支行,合作银行
256541,河北银行邢台分行,合作银行
256542,工商银行衡阳市城南支行,合作银行
256543,中国银行天津保税区分行,合作银行
256544,株洲农村信用社,合作银行
256545,建设银行(银团),合作银行
256546,中国银行(银团),合作银行
256547,邮储银行(银团),合作银行
256548,中信银行(银团),合作银行
256549,中信银行如东支行,合作银行
256550,淮南矿业集团财务有限公司,合作银行
256551,韩国外换银行,合作银行
256552,招商银行荆门支行,合作银行
256553,中国农业银行城南支行,合作银行
256554,建行杨家坪支行,合作银行
256555,工商银行九龙坡支行,合作银行
256556,农发行大渡口支行,合作银行
256557,陕西国际信托,合作银行
256558,津联,合作银行
256559,佛山招行,合作银行
256560,合肥交行,合作银行
256561,汉川财政局,合作银行
256562,阜新银行开发区支行,合作银行
256563,中信银行清泰支行,合作银行
256564,南充市商业银行股份有限公司营业部,合作银行
256565,商行淮海支行,合作银行
256566,中国光大银行股份有限公司济南历城支行,合作银行
256567,上饶银行股份有限公司鄱阳支行,合作银行
256568,中国工商银行股份有限公司鄱阳支行,合作银行
256569,三峡建行,合作银行
256570,省开行,合作银行
256571,市工行,合作银行
256572,市中行,合作银行
256573,天津滨海江淮村镇银行,合作银行
256574,交通银行股份有限公司广东省分行,合作银行
256575,交通银行通达支行,合作银行
256576,浙商银行沈阳分行,合作银行
256577,华夏银行新疆分行,合作银行
256578,浦发太原北大街支行,合作银行
256579,农行连城行,合作银行
256580,交行奥体支行,合作银行
256581,江苏紫金农商银行,合作银行
256582,曹家庄农信社,合作银行
256583,北京银行天坛支行,合作银行
256584,建设银行滨湖新城支行,合作银行
256585,江苏银行园区支行,合作银行
256586,宁波银行东吴支行,合作银行
256587,农业银行横泾支行,合作银行
256588,苏州银行越溪支行,合作银行
256589,中国银行霍林河支行,合作银行
256590,兴业行科技园支行,合作银行
256591,中信银行深圳市分行,合作银行
256592,交通银行杭州分行,合作银行
256593,兴业银行股份有限公司上海杨浦支行,合作银行
256594,中国银行金边分行,合作银行
256595,江苏银行城南支行,合作银行
256596,中行滨江支行,合作银行
256597,临淄齐商,合作银行
256598,农业发展银行望城支行,合作银行
256599,建设银行望城支行,合作银行
256600,长沙银行望城支行,合作银行
256601,交通银行望城支行,合作银行
256602,工商银行望城支行,合作银行
256603,光大银行望城支行,合作银行
256604,光大银行湘府路支行,合作银行
256605,焦煤财务公司,合作银行
256606,中国银行(香港),合作银行
256607,国家开发银行国开基金,合作银行
256608,建设银行孝义支行,合作银行
256609,江苏交通控股集团财务有限公司,合作银行
256610,工行钢支,合作银行
256611,广发银行狮子林大街支行,合作银行
256612,镇江财政,合作银行
256613,北京农村商业银行苏家坨支行,合作银行
256614,北京农村商业银行温泉支行,合作银行
256615,中国建设银行上地支行,合作银行
256616,民生银行成府路支行,合作银行
256617,国家开发银行甘肃分行,合作银行
256618,中国进出口银行西安代表处,合作银行
256619,建设银行甘肃分行,合作银行
256620,交行甘肃分行,合作银行
256621,中国银行甘肃分行,合作银行
256622,邮储银行甘肃分行,合作银行
256623,农业银行甘肃省分行,合作银行
256624,工商银行甘肃省分行,合作银行
256625,华夏银行静安支行,合作银行
256626,农行江津支行,合作银行
256627,中国农业发展银行合江支行,合作银行
256628,泸州市商业银行合江县支行,合作银行
256629,中国农业发展银行合江县支行,合作银行
256630,四川合江农村信用社,合作银行
256631,四川合江农村商业银行少岷支行,合作银行
256632,北银中财昆泰私募投资基金,合作银行
256633,四川射洪农村商业银行股份有限公司,合作银行
256634,四川隆昌农村商业银行股份有限公司,合作银行
256635,贵州银行股份有限公司,合作银行
256636,山东庆云农村商业银行股份有限公司,合作银行
256637,自贡农村商业银行股份有限公司,合作银行
256638,大同银行股份有限公司,合作银行
256639,泰安银行股份有限公司,合作银行
256640,延边农村商业银行,合作银行
256641,沧州融信农村商业银行,合作银行
256642,枣庄银行股份有限公司,合作银行
256643,阳泉市商业银行,合作银行
256644,德州银行股份有限公司,合作银行
256645,浙江民泰商业银行股份有限公司,合作银行
256646,贵州毕节农村商业银行股份有限公司,合作银行
256647,阜阳颍淮农村商业银行股份有限公司,合作银行
256648,保定银行股份有限公司,合作银行
256649,河北衡水农村商业银行股份有限公司,合作银行
256650,吉林龙井农村商业银行股份有限公司,合作银行
256651,铜陵农村商业银行股份有限公司,合作银行
256652,景德镇农村商业银行股份有限公司,合作银行
256653,黄山太平农村商业银行股份有限公司,合作银行
256654,朝阳银行股份有限公司,合作银行
256655,南昌农村商业银行股份有限公司,合作银行
256656,山东莱州农村商业银行股份有限公司,合作银行
256657,滁州皖东农村商业银行股份有限公司,合作银行
256658,河北唐山农村商业银行股份有限公司,合作银行
256659,泉州银行股份有限公司,合作银行
256660,河南中牟农村商业银行股份有限公司,合作银行
256661,浙江上虞农村商业银行股份有限公司,合作银行
256662,山西河津农村商业银行股份有限公司,合作银行
256663,海口农村商业银行股份有限公司,合作银行
256664,合肥科技农村商业银行股份有限公司,合作银行
256665,福建漳州农村商业银行股份有限公司,合作银行
256666,福鼎市农村信用合作联社,合作银行
256667,河北沧州农村商业银行股份有限公司,合作银行
256668,泉州农村商业银行股份有限公司,合作银行
256669,晋中银行股份有限公司,合作银行
256670,内蒙古银行股份有限公司,合作银行
256671,兴业银行股份有限公司中山分行,合作银行
256672,平安银行营业部(中山分行),合作银行
256673,中国民生银行服份有限公司(中山分行),合作银行
256674,广发银行中山分行石岐支行,合作银行
256675,建设银行新余分行,合作银行
256676,中国银行中山分行,合作银行
256677,中国银行绍兴支行,合作银行
256678,杭州银行虹口支行,合作银行
256679,工行闽都,合作银行
256680,建设罗湖,合作银行
256681,建设银行大连中山支行,合作银行
256682,中信银行仪征支行,合作银行
256683,江苏银行股份有限公司泰兴支行,合作银行
256684,浦发行江津支行,合作银行
256685,光大银行江津支行,合作银行
256686,光大银行龙头寺支行,合作银行
256687,中国银行江津支行,合作银行
256688,华能贵诚信托公司,合作银行
256689,陕西国际信托股份公司,合作银行
256690,长融国际融资租赁公司,合作银行
256691,光大银行衡阳分行,合作银行
256692,中江信托有限公司,合作银行
256693,中融信托(南京银行),合作银行
256694,农业银行相城支行,合作银行
256695,中国银行天宁支行,合作银行
256696,宝信国际租赁,合作银行
256697,兴业银行翠湖支行,合作银行
256698,南洋银行苏州分行,合作银行
256699,登封农商行,合作银行
256700,林州信用社,合作银行
256701,江阴光大,合作银行
256702,中国建设银行綦江支行,合作银行
256703,凯里农商行北京路支行,合作银行
256704,中国交通银行宁德分行,合作银行
256705,光大银行江汉支行,合作银行
256706,渤海银行淄博分行,合作银行
256707,中行南头支行,合作银行
256708,农商,合作银行
256709,农商行长宁支行,合作银行
256710,中国农业银行宜兴徐舍支行,合作银行
256711,交通银行新疆分行,合作银行
256712,广发银行镇江分行,合作银行
256713,英大国际信托有限责任公司,合作银行
256714,临淄工行,合作银行
256715,乳源信用联社,合作银行
256716,中国农业发展银行安化县支行,合作银行
256717,中国建设银行股份有限公司安化支行,合作银行
256718,华融湘江银行股份有限公司安化支行,合作银行
256719,湖南安化农村商业股份有限公司,合作银行
256720,A银行,合作银行
256721,C银行,合作银行
256722,E银行,合作银行
256723,F银行,合作银行
256724,H银行,合作银行
256725,L银行,合作银行
256726,T银行,合作银行
256727,U银行,合作银行
256728,V银行,合作银行
256729,W银行,合作银行
256730,东莞华润银行,合作银行
256731,招商银行循礼门支行,合作银行
256732,中国工商银行包头昆都仑支行,合作银行
256733,粤科小贷,合作银行
256734,华兴银行(中小担),合作银行
256735,长安国际信,合作银行
256736,托股份有限,合作银行
256737,公司,合作银行
256738,人保资本,合作银行
256739,星展银行深圳分行,合作银行
256740,中原保理(商票保理),合作银行
256741,平安保理(应收保理),合作银行
256742,海尔金融(商票保理),合作银行
256743,保利融资,合作银行
256744,上海品众保理,合作银行
256745,科源村镇银行,合作银行
256746,华通银行,合作银行
256747,京东金融,合作银行
256748,天虹小额贷,合作银行
256749,众邦银行,合作银行
256750,苏宁商业保理,合作银行
256751,广发银行潍坊分行,合作银行
256752,恒丰银行烟台分行,合作银行
256753,中国农业发展银行重庆市分行营业部,合作银行
256754,宁波银行上海支行,合作银行
256755,恒丰银行聊城分行,合作银行
256756,中信银行济南天桥支行,合作银行
256757,华夏银行合肥金屯支行,合作银行
256758,华信信托股份有限公司,合作银行
256759,工商银行广汉支行,合作银行
256760,长城华西银行广汉支行,合作银行
256761,德阳银行广汉支行,合作银行
256762,农行宁国市支行,合作银行
256763,建行宁国市支行,合作银行
256764,工行宁国市支行,合作银行
256765,中行宁国市支行,合作银行
256766,中银首尔,合作银行
256767,工行广州南方支行,合作银行
256768,中船重工财务公司,合作银行
256769,长江证券,合作银行
256770,中国银行(横琴),合作银行
256771,太平石化金融租赁公司,合作银行
256772,浙商银行秦淮支行,合作银行
256773,日本三菱银行,合作银行
256774,非公开授信,合作银行
256775,中国工商银行股份有限公司厦门城建支行,合作银行
256776,城商行,合作银行
256777,工商银行贵阳白云支行,合作银行
256778,深圳交行,合作银行
256779,深圳招行,合作银行
256780,深圳中行,合作银行
256781,腾讯理财通,合作银行
256782,天津北京银行,合作银行
256783,天津大连银行,合作银行
256784,天津广发,合作银行
256785,天津建行,合作银行
256786,天津交行,合作银行
256787,天津进出口银行,合作银行
256788,天津民生,合作银行
256789,天津农行,合作银行
256790,天津招行,合作银行
256791,天津中行,合作银行
256792,中国农业银行潍坊分行,合作银行
256793,潍坊招行短融,合作银行
256794,华夏银行股份有限公司红河支行,合作银行
256795,轨道交通公司,合作银行
256796,恒丰银行新区支行,合作银行
256797,陕西省国际信托,合作银行
256798,苏州银行金阊支行,合作银行
256799,吴江农商行高新支行,合作银行
256800,国家开发银行内蒙古银行,合作银行
256801,修武信用社,合作银行
256802,招商银行商行分行,合作银行
256803,中信银行闸北支行,合作银行
256804,浦发银行闸北支行,合作银行
256805,广发银行上海徐汇支行,合作银行
256806,宁波银行上海静安支行,合作银行
256807,民生银行市北支行,合作银行
256808,平安银行上海徐家汇支行,合作银行
256809,杭州银行上海分行,合作银行
256810,中国农业银行上海闸北支行,合作银行
256811,自贡银行,合作银行
256812,建设银行陈埭支行,合作银行
256813,工商银行陈埭支行,合作银行
256814,民生银行晋江支行,合作银行
256815,中信银行晋江支行,合作银行
256816,光大银行武汉分行,合作银行
256817,包商银行包头文化支行,合作银行
256818,武汉农村商业银行汉阳支行,合作银行
256819,招商银行武汉硚口支行,合作银行
256820,中国银行厦门分行思明支行,合作银行
256821,国家开发银行黑龙江省分行,合作银行
256822,农行杭州黄龙支行,合作银行
256823,中化工程集团财务有限公司,合作银行
256824,江苏银行股份有限公司昆山支行,合作银行
256825,中国农业银行广安分行,合作银行
256826,华夏银行-南昌分行,合作银行
256827,华商银行营业部,合作银行
256828,中国民生银行股份有限公司合肥分行,合作银行
256829,邮储银行漳州支行,合作银行
256830,杭州银行股份有限公司余杭良渚支行,合作银行
256831,国开银团恒丰,合作银行
256832,建行重庆南坪支行,合作银行
256833,广发银行南通分行,合作银行
256834,北京农商银行商务中心区支行,合作银行
256835,合行,合作银行
256836,三峡银行长寿支行,合作银行
256837,招商银行七里河,合作银行
256838,农发行大足支行,合作银行
256839,重庆三峡银行大足支行,合作银行
256840,工商银行重庆双桥支行,合作银行
256841,重庆银行大足支行,合作银行
256842,华夏银行重庆北部新区支行,合作银行
256843,建行大足支行,合作银行
256844,国家开发银行大连市分行,合作银行
256845,新奥财务公司,合作银行
256846,宜昌财政局,合作银行
256847,香港交通银行,合作银行
256848,温州银行龙湾支行,合作银行
256849,农商行科技支行,合作银行
256850,"建设银行,浦发银行(银团)",合作银行
256851,交行城南支行,合作银行
256852,奉新农商,合作银行
256853,中国农业银行延庆支行营业部,合作银行
256854,中行宁夏分行,合作银行
256855,安泰南瑞,合作银行
256856,金谷农村商业银行,合作银行
256857,包头农商行,合作银行
256858,平安银行能矿部,合作银行
256859,中国银行阳谷支行,合作银行
256860,中国工商银行阳谷支行,合作银行
256861,北欧投资银行,合作银行
256862,交通银行股份有限公司南通经济技术开发区支行,合作银行
256863,中国工商银行股份有限公司南通经济技术开发区支行,合作银行
256864,中国建设银行股份有限公司南通经济技术开发区支行,合作银行
256865,中信银行南通经济技术开发区支行,合作银行
256866,招商银行股份有限公司南通分行,合作银行
256867,建设银行三门峡分行峡西支行,合作银行
256868,中国工商银行大连长兴岛支行,合作银行
256869,光大银行天津滨海分行,合作银行
256870,民生银行泉城路支行,合作银行
256871,建行海南省分行,合作银行
256872,邮储银行海口分行,合作银行
256873,交行海口海甸支行,合作银行
256874,工行海口海甸支行,合作银行
256875,民生银行海口分行,合作银行
256876,供销控股集团,合作银行
256877,中国农业银行股份有限公司伊犁哈萨克自治州分行,合作银行
256878,华夏银行股份有限公司乌鲁木齐分行,合作银行
256879,兴业银行股份有限公司伊犁分行,合作银行
256880,上海浦东发展银行股份有限公司乌鲁木齐分行,合作银行
256881,中国建设银行股份有限公司伊犁州分行,合作银行
256882,乌鲁木齐银行伊犁分行,合作银行
256883,新疆汇和银行伊犁分行,合作银行
256884,报价系统,合作银行
256885,上海证券交易所,合作银行
256886,深圳证券交易所,合作银行
256887,南京银行如皋支行,合作银行
256888,如皋农商行如皋支行,合作银行
256889,再保融资租赁有限公司,合作银行
256890,浙江海亮融资租赁,合作银行
256891,中信金融租赁,合作银行
256892,农业发展银行来宾市支行,合作银行
256893,广西来宾桂中农村合作银行,合作银行
256894,中国银行来宾支行,合作银行
256895,招商银行柳州分行,合作银行
256896,广西柳江村镇银行,合作银行
256897,中信银行北仑支行,合作银行
256898,工商银行等银团,合作银行
256899,国家开发银行湖南省分行(金洞),合作银行
256900,工商银行杭州分行,合作银行
256901,农业银行杭州分行,合作银行
256902,邮政储蓄银行杭州市分行营业部,合作银行
256903,京都村镇银行,合作银行
256904,中国银行福清支行,合作银行
256905,平安银行惠州分行,合作银行
256906,交通银行股份有限公司呼和浩特乌兰支行,合作银行
256907,农业银行靖宇支行,合作银行
256908,湖南浏阳农村商业银行股份有限公司,合作银行
256909,交通银行南京东山支行,合作银行
256910,华夏银行湖州分行,合作银行
256911,农发行余姚支行,合作银行
256912,宁波银行余姚支行,合作银行
256913,上海银行宁波分行,合作银行
256914,中信银行余姚支行,合作银行
256915,光大行余姚支行,合作银行
256916,温州银行余姚支行,合作银行
256917,华夏银行余姚支行,合作银行
256918,民生银行余姚支行,合作银行
256919,余姚农村商业银行城东支行,合作银行
256920,农行余姚支行,合作银行
256921,中信银行百丈支行,合作银行
256922,余姚农村商业银行肖东支行,合作银行
256923,交通银行余姚支行,合作银行
256924,广发银行余姚支行,合作银行
256925,金弘泰租赁,合作银行
256926,民生银行首体支行,合作银行
256927,重庆两江新区通融小额贷款有限公司,合作银行
256928,云南大理市农村合作银行,合作银行
256929,官渡农村合作银行吴井支行,合作银行
256930,中国建设银行股份有限公司武汉硚口支行,合作银行
256931,中国农业银行股份有限公司武汉江汉支行,合作银行
256932,中国交通银行股份有限公司孝感分行,合作银行
256933,湖北汉川农村商业银行股份有限公司,合作银行
256934,中国农业银行股份有限公司嘉善县支行,合作银行
256935,富邦华一银行有限公司武汉分行,合作银行
256936,华夏银行股份有限公司武汉分行,合作银行
256937,中国农业发展银行孝感市分行,合作银行
256938,海峡银行泉州分行,合作银行
256939,银河证券,合作银行
256940,兴业银行上海市北支行,合作银行
256941,重庆平安,合作银行
256942,交通银行昆山分行,合作银行
256943,中信银行上海分公司,合作银行
256944,平安银行佛山城南支行,合作银行
256945,重庆市农村商业银行,合作银行
256946,江苏银行江都支行,合作银行
256947,曲靖商业银行股份有限公司昆明分行,合作银行
256948,中国农业发展银行泗阳支行,合作银行
256949,江苏泗阳农村商业银行股份有限公司,合作银行
256950,江苏吴江农村商业银行股份有限公司泗阳支行,合作银行
256951,上海浦东发展银行股份有限公司宿迁分行,合作银行
256952,中国银行股份有限公司泗阳支行,合作银行
256953,中国建设银行股份有限公司泗阳支行,合作银行
256954,中国工商银行股份有限公司宿迁洋河支行,合作银行
256955,中国工商银行股份有限公司泗阳支行,合作银行
256956,南京银行股份有限公司宿迁分行,合作银行
256957,平安银行股份有限公司台州分行,合作银行
256958,汇丰银行(中国))有限公司青岛分行,合作银行
256959,中国民生银行股份有限公司天津分行,合作银行
256960,招商银行股份有限公司天津分行,合作银行
256961,兴业银行股份有限公司天津分行,合作银行
256962,平安银行股份有限公司天津分行,合作银行
256963,中国光大银行股份有限公司天津分行,合作银行
256964,浙商银行股份有限公司天津分行,合作银行
256965,交通银行股份有限公司丰台分(支)行,合作银行
256966,北京银行股份有限公司总部基地支行,合作银行
256967,中国农业银行股份有限公司天津新技术产业园区支行,合作银行
256968,其他银行机构,合作银行
256969,国家开发银行长沙分行,合作银行
256970,交通很行常德分行,合作银行
256971,国机财司,合作银行
256972,尼勒克县信用合作联社,合作银行
256973,农商行兴华支行,合作银行
256974,工商银行江宁支行,合作银行
256975,交通银行江宁支行,合作银行
256976,江苏银行江宁支行,合作银行
256977,北京银行江宁支行,合作银行
256978,紫金农商行开发区支行,合作银行
256979,宁波银行江宁支行,合作银行
256980,中国银行丹阳支行,合作银行
256981,海峡银行闽都支行,合作银行
256982,建设银行六一支行,合作银行
256983,农业银行台江支行,合作银行
256984,中国银行仓山支行,合作银行
256985,民生银行福清支行,合作银行
256986,招商银行江滨支行,合作银行
256987,华夏银行华林支行,合作银行
256988,海峡银行乌山支行,合作银行
256989,民生银行广达支行,合作银行
256990,建设银行宁德东侨支行,合作银行
256991,农发行来宾分行,合作银行
256992,金富纱业,合作银行
256993,工行星子支行,合作银行
256994,交通银行怀化分行,合作银行
256995,首都银行泉州分行,合作银行
256996,华侨银行厦门分行,合作银行
256997,中信银行晋江分行,合作银行
256998,华夏银行泉州分行,合作银行
256999,工商银行安海支行,合作银行
257000,建设银行晋江分行,合作银行
257001,建设银行湖里支行,合作银行
257002,建设银行重庆巴南支行,合作银行
257003,建设银行镜湖支行,合作银行
257004,建设银行湖南分行,合作银行
257005,渣打银行厦门分行,合作银行
257006,兴业银行安海支行,合作银行
257007,三菱银行深圳分行,合作银行
257008,农业银行安海支行,合作银行
257009,招商银行泉州分行,合作银行
257010,建设银行西宁城西支行,合作银行
257011,"农业银行海淀东区支行,中国银行石景山支行",合作银行
257012,中国工商银行开县支行,合作银行
257013,德清农商银行,合作银行
257014,工行-民生银团,合作银行
257015,工行-浦发银团,合作银行
257016,工商银行-湖州银行银团,合作银行
257017,光大银行杭州城西支行,合作银行
257018,兴业银行嘉兴分行,合作银行
257019,远东租赁有限公司,合作银行
257020,浙金中心,合作银行
257021,蚌埠中行,合作银行
257022,住房公积金委托贷款,合作银行
257023,贺州农行,合作银行
257024,长治商业银行,合作银行
257025,中国民生银行马鞍山支行,合作银行
257026,浦发城南,合作银行
257027,广西北部湾银行股份有限公司钦州分行,合作银行
257028,钦州市区农村信用合作联社组团放款,合作银行
