:START_ID,relationship,:END_ID,:TYPE
264919,合作银行,246212,合作银行
264920,合作银行,246024,合作银行
264921,合作银行,246196,合作银行
264922,合作银行,246027,合作银行
264923,合作银行,246040,合作银行
264924,合作银行,246019,合作银行
264925,合作银行,246050,合作银行
264926,合作银行,246028,合作银行
264927,合作银行,252296,合作银行
264928,合作银行,246031,合作银行
264929,合作银行,246015,合作银行
264930,合作银行,246039,合作银行
264931,合作银行,246091,合作银行
264932,合作银行,246410,合作银行
264933,合作银行,246602,合作银行
264934,合作银行,246081,合作银行
264935,合作银行,246254,合作银行
264936,合作银行,246121,合作银行
264937,合作银行,246086,合作银行
264938,合作银行,246054,合作银行
264939,合作银行,246037,合作银行
264940,合作银行,246029,合作银行
264941,合作银行,264192,合作银行
264942,合作银行,246007,合作银行
264943,合作银行,246016,合作银行
264944,合作银行,246266,合作银行
264945,合作银行,246126,合作银行
264946,合作银行,246114,合作银行
264947,合作银行,246119,合作银行
264948,合作银行,246286,合作银行
264949,合作银行,246603,合作银行
264950,合作银行,246251,合作银行
264951,合作银行,246124,合作银行
264952,合作银行,246604,合作银行
264953,合作银行,246284,合作银行
264954,合作银行,246052,合作银行
264955,合作银行,246195,合作银行
264956,合作银行,246017,合作银行
264957,合作银行,246023,合作银行
264958,合作银行,248780,合作银行
264963,合作银行,246027,合作银行
264960,合作银行,246024,合作银行
264961,合作银行,246028,合作银行
264962,合作银行,246106,合作银行
264963,合作银行,246019,合作银行
264964,合作银行,246037,合作银行
264965,合作银行,246025,合作银行
264966,合作银行,246605,合作银行
264967,合作银行,246606,合作银行
264968,合作银行,246017,合作银行
264969,合作银行,246017,合作银行
264970,合作银行,246017,合作银行
264971,合作银行,246445,合作银行
264972,合作银行,246191,合作银行
264973,合作银行,246535,合作银行
264974,合作银行,246219,合作银行
264975,合作银行,246613,合作银行
264976,合作银行,262938,合作银行
264977,合作银行,246017,合作银行
264978,合作银行,252296,合作银行
264979,合作银行,248780,合作银行
264980,合作银行,246025,合作银行
264981,合作银行,246027,合作银行
264982,合作银行,246041,合作银行
264983,合作银行,246019,合作银行
264984,合作银行,246058,合作银行
264985,合作银行,246028,合作银行
264991,合作银行,246031,合作银行
264987,合作银行,246081,合作银行
264988,合作银行,246617,合作银行
264989,合作银行,246618,合作银行
264990,合作银行,246619,合作银行
264991,合作银行,246620,合作银行
264992,合作银行,246053,合作银行
264993,合作银行,246023,合作银行
265010,合作银行,246040,合作银行
264995,合作银行,246658,合作银行
264996,合作银行,246046,合作银行
265010,合作银行,246659,合作银行
265011,合作银行,246029,合作银行
264999,合作银行,246106,合作银行
265015,合作银行,246660,合作银行
265010,合作银行,246057,合作银行
265002,合作银行,246661,合作银行
265003,合作银行,246662,合作银行
265004,合作银行,246663,合作银行
265005,合作银行,246051,合作银行
265006,合作银行,246019,合作银行
265014,合作银行,246052,合作银行
265008,合作银行,246050,合作银行
265010,合作银行,246130,合作银行
265010,合作银行,246664,合作银行
265011,合作银行,246055,合作银行
265012,合作银行,246665,合作银行
265013,合作银行,246091,合作银行
265014,合作银行,252296,合作银行
265015,合作银行,246031,合作银行
265016,合作银行,246017,合作银行
265017,合作银行,246017,合作银行
265018,合作银行,246017,合作银行
265019,合作银行,246017,合作银行
265020,合作银行,246023,合作银行
265021,合作银行,246017,合作银行
300040,合作银行,246724,合作银行
265023,合作银行,246023,合作银行
265024,合作银行,246027,合作银行
265039,合作银行,252296,合作银行
265026,合作银行,246028,合作银行
265027,合作银行,246040,合作银行
265028,合作银行,246024,合作银行
265029,合作银行,246165,合作银行
265030,合作银行,246212,合作银行
265031,合作银行,246053,合作银行
265032,合作银行,246019,合作银行
265033,合作银行,246434,合作银行
265034,合作银行,246031,合作银行
265035,合作银行,246036,合作银行
265036,合作银行,246029,合作银行
265039,合作银行,246015,合作银行
265039,合作银行,246405,合作银行
265039,合作银行,246091,合作银行
