:START_ID,relationship,:END_ID,:TYPE
51146,发行股票,376234,发行股票
109179,发行股票,375623,发行股票
148024,发行股票,376525,发行股票
104948,发行股票,381286,发行股票
100625,发行股票,378939,发行股票
122187,发行股票,379208,发行股票
154348,发行股票,376124,发行股票
147867,发行股票,375706,发行股票
162008,发行股票,378871,发行股票
133103,发行股票,380578,发行股票
9572,发行股票,378807,发行股票
44252,发行股票,377243,发行股票
37848,发行股票,377162,发行股票
211530,发行股票,377429,发行股票
45739,发行股票,378838,发行股票
193683,发行股票,381125,发行股票
133821,发行股票,379532,发行股票
150778,发行股票,378623,发行股票
13943,发行股票,380824,发行股票
80708,发行股票,379211,发行股票
38340,发行股票,378833,发行股票
5384,发行股票,381167,发行股票
160846,发行股票,377759,发行股票
68186,发行股票,379721,发行股票
196865,发行股票,381315,发行股票
211547,发行股票,375708,发行股票
105758,发行股票,380604,发行股票
196770,发行股票,377798,发行股票
199052,发行股票,376205,发行股票
30397,发行股票,376113,发行股票
215988,发行股票,379124,发行股票
177455,发行股票,379147,发行股票
38757,发行股票,378267,发行股票
70148,发行股票,378257,发行股票
47763,发行股票,376286,发行股票
47763,发行股票,376400,发行股票
100246,发行股票,377896,发行股票
208049,发行股票,377718,发行股票
10580,发行股票,380702,发行股票
208761,发行股票,377560,发行股票
110901,发行股票,378226,发行股票
64654,发行股票,379244,发行股票
244711,发行股票,378630,发行股票
244711,发行股票,376818,发行股票
148879,发行股票,376807,发行股票
183086,发行股票,376897,发行股票
94543,发行股票,380575,发行股票
112321,发行股票,378494,发行股票
135024,发行股票,380591,发行股票
200134,发行股票,380434,发行股票
190493,发行股票,376928,发行股票
557,发行股票,376570,发行股票
557,发行股票,378272,发行股票
200446,发行股票,376287,发行股票
24777,发行股票,377499,发行股票
20665,发行股票,375770,发行股票
74298,发行股票,380793,发行股票
119756,发行股票,380366,发行股票
75777,发行股票,375833,发行股票
147667,发行股票,379787,发行股票
162220,发行股票,376690,发行股票
64603,发行股票,376119,发行股票
27640,发行股票,376358,发行股票
27640,发行股票,378087,发行股票
132124,发行股票,379286,发行股票
116801,发行股票,377771,发行股票
12714,发行股票,376945,发行股票
90139,发行股票,378695,发行股票
163288,发行股票,375771,发行股票
144819,发行股票,380104,发行股票
170617,发行股票,376346,发行股票
114685,发行股票,379706,发行股票
206221,发行股票,377154,发行股票
244972,发行股票,377361,发行股票
244972,发行股票,379227,发行股票
164783,发行股票,377653,发行股票
167403,发行股票,381176,发行股票
210087,发行股票,375751,发行股票
148854,发行股票,375941,发行股票
148854,发行股票,380613,发行股票
223315,发行股票,377784,发行股票
102074,发行股票,379053,发行股票
223060,发行股票,376901,发行股票
195222,发行股票,379545,发行股票
113726,发行股票,380521,发行股票
38838,发行股票,376605,发行股票
165325,发行股票,378955,发行股票
38160,发行股票,378443,发行股票
240997,发行股票,378506,发行股票
8154,发行股票,379636,发行股票
24518,发行股票,378048,发行股票
215929,发行股票,376964,发行股票
172157,发行股票,380464,发行股票
135713,发行股票,380725,发行股票
